Country,Code,Year,gdpPerCap,literacy,popDensity,under_slum,below_poverty,Import,Export,Corruption,GovEff,PolSta,adult_mortality,Male,Female
Senegal,SEN,1961,321.36143463126,NA,17.1156598971589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,SGP,1961,449.151071278746,NA,2540.89552238806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,SLE,1961,139.363984451848,NA,32.5902327514547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,1961,68.1065663828007,NA,4.48579398731151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa (excluding high income),SSA,1961,133.52665594226,NA,10.9465725274146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,SSF,1961,133.547000774116,NA,10.948354527051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suriname,SUR,1961,363.954635775017,NA,1.89689743589744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sweden,SWE,1961,2288.92170111915,NA,18.3262611492908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eswatini,SWZ,1961,125.311856867029,NA,19.9619186046512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,SYC,1961,270.279660633921,NA,93.2369565217391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syrian Arab Republic,SYR,1961,200.183356899708,NA,25.6931983893786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad,TCD,1961,109.129142843783,NA,2.42886349206349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Asia & Pacific (IDA & IBRD countries),TEA,1961,79.6371940456802,NA,55.845575030902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,TGO,1961,79.1201330726748,NA,29.371685971686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thailand,THA,1961,107.497997163238,NA,55.245134960559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,1961,375.933261679792,NA,10.8169755692839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Asia (IDA & IBRD),TSA,1961,85.9457518962253,NA,122.376603165637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa (IDA & IBRD countries),TSS,1961,133.547000774116,NA,10.948354527051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,TTO,1961,676.398049828513,NA,168.580506822612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turkey,TUR,1961,283.828274183166,NA,36.5720021308941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uganda,UGA,1961,63.2210216553002,NA,34.952294679946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper middle income,UMC,1961,175.792959941386,NA,20.3453222359916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,URY,1961,601.703236688895,NA,14.6936407267741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1961,3066.56286916615,NA,20.0558797068663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,1961,170.379137318278,NA,210.689743589744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Venezuela, RB",VEN,1961,970.356398396839,NA,9.5677807380534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
World,WLD,1961,464.702471830408,NA,24.1341637838316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Africa,ZAF,1961,454.962013195471,NA,14.4461936047614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zambia,ZMB,1961,220.042136669643,NA,4.25662034732778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zimbabwe,ZWE,1961,280.828950528984,NA,10.0944397053121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1962,58.4580149495439,NA,14.3238075544527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,ARG,1962,1155.89017025099,NA,7.72942934713102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,AUS,1962,1851.84185074588,NA,1.39827916118871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austria,AUT,1962,1087.8342434189,NA,86.3388713974328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burundi,BDI,1962,73.4353055613742,NA,113.213434579439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belgium,BEL,1962,1438.5232330684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benin,BEN,1962,94.4645349843821,NA,22.1966654842143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkina Faso,BFA,1962,76.5206113987061,NA,18.1298464912281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bangladesh,BGD,1962,100.12211579079,NA,389.891349773373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The",BHS,1962,1752.85448101663,NA,12.097002997003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,BLZ,1962,327.126867468401,NA,4.26935554581324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,BMU,1962,2020.38596503345,NA,862.962947722489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bolivia,BOL,1962,116.925152681732,NA,3.51056032493308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,BRA,1962,260.425653075282,NA,9.15446833864951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Botswana,BWA,1962,68.0502190365472,NA,0.924210823496197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central African Republic,CAF,1962,80.2126082942422,NA,2.49110725865999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Canada,CAN,1962,2268.58534607908,NA,2.04695436635579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland,CHE,1962,2131.39165159983,NA,141.009282815923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chile,CHL,1962,638.945209228415,NA,11.4008497868598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
China,CHN,1962,70.9094116671007,NA,70.9152397944239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,1962,171.128185807371,NA,11.8577547169811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,1962,129.544139225573,NA,11.4208055678958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Dem. Rep.",COD,1962,235.633480344752,NA,7.07579894576652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Rep.",COG,1962,155.738235886969,NA,3.13100439238653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colombia,COL,1962,289.917962712317,NA,15.4059648490311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,CRI,1962,334.311814299174,NA,28.0715824520172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caribbean small states,CSS,1962,493.461134418519,NA,10.7550098814229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominican Republic,DOM,1962,234.051629386729,NA,72.8838335748292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1962,172.245997766356,NA,4.87871388144802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Asia & Pacific (excluding high income),EAP,1962,71.2220810705225,NA,56.9050085914482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early-demographic dividend,EAR,1962,154.308052349597,NA,30.9937017317304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Asia & Pacific,EAS,1962,148.505103758863,NA,43.3983727333564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ecuador,ECU,1962,315.688244519312,NA,17.371770697876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Euro area,EMU,1962,1106.56996882149,NA,102.087347537933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,ESP,1962,520.206131380005,NA,62.074044579615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,EUU,1962,1037.32602461284,NA,98.896518773989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Finland,FIN,1962,1411.70239818044,NA,14.7458649331889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1962,291.478863452774,NA,23.0796387520525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
France,FRA,1962,1578.28460367258,NA,87.4869433694139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,GAB,1962,357.522363173554,NA,1.98427057864711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,1962,1525.77585271032,NA,220.104989046418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,GHA,1962,195.492259522758,NA,31.0801221763206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,1962,34.7905813582671,NA,9.34827094474153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greece,GRC,1962,617.057757690519,NA,65.5409852598914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,GTM,1962,256.168506729799,NA,41.6596584546473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guyana,GUY,1962,321.545767139554,NA,3.0821259722434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
High income,HIC,1962,1552.63278176715,NA,22.2992077873845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hong Kong SAR, China",HKG,1962,487.821134050813,NA,3240.39215686275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,HND,1962,179.876389779959,NA,19.265769952632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Heavily indebted poor countries (HIPC),HPC,1962,114.27972901816,NA,9.75730237869492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,HTI,1962,70.1380109788755,NA,145.833563134978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IBRD only,IBD,1962,154.969717449755,NA,28.3829430669595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDA & IBRD total,IBT,1962,147.022941697586,NA,25.403539587656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDA total,IDA,1962,107.804504915804,NA,16.7722797833595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDA blend,IDB,1962,107.851180768492,NA,21.8216103630075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDA only,IDX,1962,111.43268160188,NA,15.1029161418955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
India,IND,1962,89.8817566863598,NA,157.768992227204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ireland,IRL,1962,797.006288353959,NA,41.1678037451009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iran, Islamic Rep.",IRN,1962,203.437316704253,NA,14.1649567769346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iraq,IRQ,1962,254.70143365454,NA,17.5462880398747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iceland,ISL,1962,1562.23073045837,NA,1.8192319201995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Israel,ISR,1962,1094.63584823375,NA,105.961182994455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,ITA,1962,990.26015216342,NA,172.994627860324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,JAM,1962,463.890236719862,NA,154.801569713758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,JPN,1962,633.640315173776,NA,261.336242159804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,KEN,1962,100.394390618223,NA,15.1931176863338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cambodia,KHM,1962,109.481224645588,NA,34.1515465669613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,1962,246.091520390258,NA,145.608571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Rep.",KOR,1962,106.131097666807,NA,274.860356624508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latin America & Caribbean (excluding high income),LAC,1962,405.661956499859,NA,11.3352817574923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latin America & Caribbean,LCN,1962,425.553358201924,NA,11.5720198353613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sri Lanka,LKA,1962,138.536667362574,NA,165.080194546324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low & middle income,LMY,1962,141.692987432851,NA,25.4052568805655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,1962,48.1618099086261,NA,28.6276679841897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Late-demographic dividend,LTE,1962,161.684355869335,NA,25.0171485708735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luxembourg,LUX,1962,2311.79884893619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,1962,181.182737425783,NA,29.3383698525788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madagascar,MDG,1962,138.119849134424,NA,9.20401520101799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,MEX,1962,378.153485981788,NA,20.6771362432161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Middle income,MIC,1962,145.643157798294,NA,27.7071922639673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritania,MRT,1962,123.267535254197,NA,0.874828757155331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,MWI,1962,47.6984336130766,NA,40.7195905812473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malaysia,MYS,1962,230.260461298934,NA,26.4566793486532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North America,NAC,1962,3155.09753778967,NA,11.2422040918828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,NER,1962,148.189159916588,NA,2.83273703323597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nigeria,NGA,1962,104.387019664691,NA,51.6374298670356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,NIC,1962,140.557420118239,NA,15.6841033737743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Netherlands,NLD,1962,1240.67789437294,NA,349.694579383886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Norway,NOR,1962,1667.2474297782,NA,9.96297859970743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,1962,55.0256994601707,NA,72.9590559440559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,NZL,1962,2448.62863326468,NA,9.42615168432646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OECD members,OED,1962,1492.62701941535,NA,23.6455034051692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pakistan,PAK,1962,89.6863605547615,NA,61.2272701328352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panama,PAN,1962,542.327283735111,NA,16.1749932741458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peru,PER,1962,305.761531584626,NA,8.3980203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,PHL,1962,156.703873111588,NA,94.137125326896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,PNG,1962,111.600322247381,NA,5.16793711080687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pre-demographic dividend,PRE,1962,64.0890736338215,NA,11.0355602733843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puerto Rico,PRI,1962,854.74480496849,NA,276.24825253664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Portugal,PRT,1962,407.852843612372,NA,98.2949180327869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Post-demographic dividend,PST,1962,1535.91537558245,NA,24.6322225273406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,RWA,1962,40.9441953581732,NA,123.750952573976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Asia,SAS,1962,89.792024147434,NA,125.003206020827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudan,SDN,1962,140.72511070274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Senegal,SEN,1962,320.50125501419,NA,17.5910559393341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,SGP,1962,472.085824452565,NA,2612.23880597015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,SLE,1962,143.472047660379,NA,33.0946106954835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,1962,70.8129750586869,NA,4.58159530716996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa (excluding high income),SSA,1962,141.306017246004,NA,11.2080157685509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,SSF,1962,141.327857812404,NA,11.2098463853995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suriname,SUR,1962,382.204379802234,NA,1.94804487179487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sweden,SWE,1962,2468.69458903006,NA,18.4276161232149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eswatini,SWZ,1962,131.161714946398,NA,20.3579069767442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,SYC,1962,287.044788426874,NA,95.7434782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syrian Arab Republic,SYR,1962,227.788663942808,NA,26.5285776471869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad,TCD,1962,114.581439492855,NA,2.47717142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Asia & Pacific (IDA & IBRD countries),TEA,1962,72.0193863708358,NA,56.5874903371833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,TGO,1962,81.9947491285797,NA,29.6516822945394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thailand,THA,1962,113.782877186935,NA,56.9221123921001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,1962,418.564637889663,NA,11.1202365142454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Asia (IDA & IBRD),TSA,1962,89.792024147434,NA,125.003206020827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa (IDA & IBRD countries),TSS,1962,141.327857812404,NA,11.2098463853995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,TTO,1962,704.21915437195,NA,171.430994152047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turkey,TUR,1962,309.446667238777,NA,37.4632316827567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uganda,UGA,1962,62.2263404642194,NA,36.1132876232421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper middle income,UMC,1962,181.53641663774,NA,20.6432215721125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,URY,1962,656.713479039316,NA,14.8776254142384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1962,3243.84307754988,NA,20.3667228593639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,1962,174.500269824021,NA,213.428205128205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Venezuela, RB",VEN,1962,1023.35558792929,NA,9.91188368006349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
World,WLD,1962,490.233474988809,NA,24.5503099913247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Africa,ZAF,1962,473.01161540659,NA,14.8098863233561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zambia,ZMB,1962,212.578123117433,NA,4.38619029042629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zimbabwe,ZWE,1962,276.688780776198,NA,10.4412588858731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,AFG,1963,78.7063875407802,NA,14.617536684741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,ARG,1963,850.30473690206,NA,7.85215424472629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,AUS,1963,1964.1504696359,NA,1.42535438605626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austria,AUT,1963,1167.00053244585,NA,86.8952651973844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burundi,BDI,1963,78.5143294134077,NA,115.43718847352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belgium,BEL,1963,1535.02372901043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benin,BEN,1963,99.8591138855553,NA,22.5510730755587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkina Faso,BFA,1963,78.372071942432,NA,18.3765387426901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bangladesh,BGD,1963,101.901414464052,NA,401.029476837981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The",BHS,1963,1867.02501228387,NA,12.7211788211788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,BLZ,1963,336.94146611457,NA,4.39123191582639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,BMU,1963,2020.26524752445,NA,883.333317733106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bolivia,BOL,1963,123.429309527166,NA,3.58090279700914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,BRA,1963,292.252136324528,NA,9.42466350168817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Botswana,BWA,1963,71.1073682596974,NA,0.945220828260371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central African Republic,CAF,1963,81.9181685665535,NA,2.53518572024784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Canada,CAN,1963,2374.49844764883,NA,2.08544335465623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland,CHE,1963,2294.18284731738,NA,144.05603444799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chile,CHL,1963,655.25247598749,NA,11.6341820344408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
China,CHN,1963,74.3136434486145,NA,72.6796793864671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,1963,194.212628968711,NA,12.3227295597484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,1963,131.136413030298,NA,11.6733388335343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Dem. Rep.",COD,1963,377.42983268411,NA,7.26134403740544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Rep.",COG,1963,157.055866084783,NA,3.21123865300146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colombia,COL,1963,274.314941989816,NA,15.8900216313655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,CRI,1963,344.355120073064,NA,29.1138464551508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caribbean small states,CSS,1963,515.410837545254,NA,10.9491526679842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominican Republic,DOM,1963,258.595852955478,NA,75.3075760712068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1963,226.899988804342,NA,5.0017226901341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Asia & Pacific (excluding high income),EAP,1963,75.1971836775609,NA,58.3628339662608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early-demographic dividend,EAR,1963,159.750978351403,NA,31.7410090362888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Asia & Pacific,EAS,1963,161.778917750292,NA,44.4547311377179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ecuador,ECU,1963,368.629956130748,NA,17.8767013437365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Euro area,EMU,1963,1230.22599168274,NA,103.049344938022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,ESP,1963,609.487384056513,NA,62.6208551762776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,EUU,1963,1135.19435610148,NA,99.7787426877999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Finland,FIN,1963,1522.3192420995,NA,14.8504842575265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1963,296.715117188676,NA,23.8802955665025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
France,FRA,1963,1744.64058973424,NA,88.7246644489927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,GAB,1963,298.466409534426,NA,2.00869328986688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,1963,1613.45688373392,NA,221.758359856157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,GHA,1963,211.064799079178,NA,32.0827810494858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,1963,40.7522373246802,NA,9.48306595365419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greece,GRC,1963,695.228624389878,NA,65.7845228859581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,GTM,1963,274.789958024245,NA,42.8845651362449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guyana,GUY,1963,282.306338501804,NA,3.16493823394845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
High income,HIC,1963,1651.55793533874,NA,22.5828729669622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hong Kong SAR, China",HKG,1963,565.727810358046,NA,3353.82352941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,HND,1963,185.049514955538,NA,19.8114576816516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Heavily indebted poor countries (HIPC),HPC,1963,134.642215432865,NA,9.99643495880853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,HTI,1963,71.9621841715769,NA,148.684869375907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IBRD only,IBD,1963,161.760529229956,NA,29.0375968730237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDA & IBRD total,IBT,1963,154.532187480456,NA,25.9976950260755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDA total,IDA,1963,118.291988111129,NA,17.1911729142383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDA blend,IDB,1963,111.293798331001,NA,22.3657988851204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDA only,IDX,1963,126.302453504271,NA,15.4803852528434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
India,IND,1963,101.126428181221,NA,161.047766203976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ireland,IRL,1963,852.135301717888,NA,41.4087676005226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iran, Islamic Rep.",IRN,1963,208.132361496648,NA,14.5388258552518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iraq,IRQ,1963,250.787110026832,NA,18.037160756339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
